answerString,constituency,constituency_id,constituency_slug,firstName,id,isPartyLeader,lastName,partyLetter,partyName,photoUrl,party,name,link,constituencies,causes,cv,Beskæftigelse,Alder,Uddannelse,Valgt i
0,Albertslund,1,albertslund,Fedai,2671,False,Celim,Ø,Enhedslisten - De Rød-Grønne,http://www.altinget.dk/images/kv17/kvadrat-2671-Fedai-Celim-a.jpg,K. Kristendemokraterne,Niels Chresten Andersen,/kandidater/kv17/niels-chresten-andersen,Bornholm,"## Familiens trivsel ##
Familien er samfundets grundpille. Har familien det godt, har samfundet det godt. Derfor ja til gode pasningsordninger for børn, hvor forældrene selv bestemmer hvilken pasnings- og skoleform. Ja til parrådgivning og målrettet støtte til familier i krise. ## Omsorg for de socialt udsatte grupper ##
Nej til den golde vækstfilosofi, hvor rigtig mange af os falder fra. Vi har et ansvar for de udsatte som f.eks. de udviklingshæmmede og handicappede, flygtninge, misbrugerne, de hjemløse og andre sårbare grupper.## Bæredygtighed ##
Vi skal være gode husholdere, der forvalter natur, miljø og vores økonomi på en forsvarlig måde - herunder med tanke på kommende generationer.","Uddannet boghandler, partisekretær for Kristeligt Folkeparti og nu EU-konsulent i Bornholms Regionskommune, herunder også opgaver med frivilligt arbejde og veteraner/tidligere udsendte.",Offentligt ansat,57 år,Erhvervsuddannelse,
112425551115155,Albertslund,1,albertslund,Ebbe Rand,2686,False,Jørgensen,Ø,Enhedslisten - De Rød-Grønne,http://www.altinget.dk/images/kv17/2686-Ebbe-Rand-Joergensen-a.jpg,O. Dansk Folkeparti,Knud Henrik Folkmann,/kandidater/kv17/knud-henrik-folkmann,Bornholm,,Knud Henrik har desværre ikke skrevet sit CV,Ikke oplyst,,,
111355453135155,Albertslund,1,albertslund,Stig,2890,False,Larsen,Ø,Enhedslisten - De Rød-Grønne,http://www.altinget.dk/images/kv17/2890-Stig-Larsen-a.jpg,"V. Venstre, Danmarks Liberale Parti",Christina Flindt Bach,/kandidater/kv17/christina-flindt-bach,Greve,,Christina har desværre ikke skrevet sit CV,Ikke oplyst,,,
0,Albertslund,1,albertslund,Bodil Marie,2739,False,Garde,Ø,Enhedslisten - De Rød-Grønne,http://www.altinget.dk/images/kv17/2739-Bodil-Marie-Garde-a.jpg,C. Det Konservative Folkeparti,Michael Christensen,/kandidater/kv17/1michael-christensen,Faxe,"## Faglighed i folkeskolen ##
Et godt folkeskoleforløb skal være starten på en erhvervsrettet uddannelse. Desværre er der  i Faxe kommune for mange unge, som forlader folkeskolen med for ringe færdigheder i væsentlige fag som dansk, engelsk og matematik. Derfor ønsker jeg øget fokus på fagligheden, hvilket skal opnås ved lavere fravær både for elever og lærere, øget respekt for lærere og anerkendelse af flid og stræbsomhed.## Øget bosætning ##
Faxe kommune har alle muligheder for at kunne øge bosætningen med gode skatteborgere. Derfor skal vi være på forkant med ledige byggegrunde, gode institutioner, gode skoler og god infrastruktur.## Lempelse af personskatten ##
Faxe kommune er en økonomisk veldrevet kommune, som i løbet af de sidste par år ekstraordinært har afviklet dyr gæld. Jeg vil gerne have personskatterne sænket mindst til niveau med vores nabokommuner. Dette er muligt, uden at det går ud over det kommunale serviceniveau, idet vi allerede bruger, hvad vi må af penge til service og anlægsinvesteringer.","Af kommunalpolitisk relevans har jeg været bestyrelsesformand for en aldersintegreret daginstitution, været bestyrelsesformand for en friskole og er lokalformand for Det konservative Folkeparti.",Privat ansat/selvstændig,55 år,Bachelor-/diplomuddannelse,
0,Albertslund,1,albertslund,Karl,2779,False,Neumann,Ø,Enhedslisten - De Rød-Grønne,http://www.altinget.dk/images/kv17/,O. Dansk Folkeparti,Fritz Christensen,/kandidater/kv17/fritz-christensen,Faxe,"## Vedligeholdelse og udbygning af  kommunens infrastrukturen ##
bedre offentlig transport, også mellem byer og landsbyer internt i kommunen. Eventuelt gennem udbygning og bedre information omkring Flextrafik muligheder. ## Sikre kvaliteten i kommunen’s tilbud til borgerne ##
- indenfor såvel børn- og unge området, uddannelse samt 
    ældreplejen.
- støtte via lokalt engagement / foreninger til udvikling af sports-, 
   kultur eller lignende aktiviteter i lokalsamfundene.

## Styrkelse af erhvervslivet ##
- udbygning af kommunens tilbud til såvel industri som detailhandel 
   ved gennem dialog at klarlægge erhvervslivets ønsker og behov.
- bedre udnyttelse af eksisterende, lokale ressourcer såvel materielle  
   som menneskelige.


","•	Har boet i Dalby, Faxe Kommune siden 1997.
•	Lokalt engagement 
        - suppleant til bestyrelsen i Dansk Folkeparti, Faxe afdeling.
        - bestyrelsesmedlem i Dalby og Omegns Borgerforening.
        - bestyrelsesmedlem i grundejerforeningen Dalbygaard.
•	Frivilligt arbejde
        - tovholder i Seniorerhverv Sydsjælland’s IT-gruppe.
•	seneste erhvervserfaring
        - 26 år indenfor logistik og kontrakt management i IT-branchen.",Udenfor arbejdsmarkedet,66 år,Erhvervsuddannelse,
0,Albertslund,1,albertslund,Kurt,2678,False,Olsen,Ø,Enhedslisten - De Rød-Grønne,http://www.altinget.dk/images/kv17/,K. Kristendemokraterne,Hans Ole Bech,/kandidater/kv17/hans-ole-bech,Bornholm,"## Demokrati og nærdemokrati ##
Det er helt afgørende vigtigt, at Kristendemokraterne og andre mindre partier bliver valgt ind - også efter at antallet af kommunalbestyrelsesmedlemmer er reduceret fra 27 til 23. Efter kommunesammenlægningen er der blevet langt fra borger til politikere.
Kommunen skal være i dialog med borgere, virksomheder, borgerforeninger, sportsforeninger, kirkelige foreninger m.fl. i udvikling af øen.## Familien - den bærende enhed i samfundet ##
Tilbud om børnepasning skal indrettes efter familiers behov, også med halvdagspladser. 
Der skal være et særligt fokus på de familier der har størst behov for støtte og økonomisk hjælp - især hvor der er børn i familien. 
Kommunen skal fortsat tilbyde gratis parrådgivning.
Kommunen bør give tilskud til forældre, der selv passer sine egne børn, men kun hvor pasningen sker på betryggende måde.## Udvikling på hele øen. ##
Det er vigtigt, at der er både offentlige og private virksomheder fordelt på hele øen.

Borgerforeninger skal have større økonomisk støtte fra kommunen, og lokalsamfundene skal udvikles igennem et samarbejde mellem kommunen, borgerforeningerne og private virksomheder.","Ansat i Borholms Amt Teknisk Forvaltning og Bornholms Regionskommune som miljøtekniker og sagsbehandler siden 1977.
Arbejdet har fortrinsvis bestået i undersøgelser og sagsbehandling i forhold til miljøtilstanden i vandløb, søer, havet, spildevand, grundvand, drikkevand og jordforurening.",Offentligt ansat,60 år,Erhvervsuddannelse,2009
0,Albertslund,1,albertslund,Alice,2613,False,Jensen,Ø,Enhedslisten - De Rød-Grønne,http://www.altinget.dk/images/kv17/,"V. Venstre, Danmarks Liberale Parti",Jens Carsten Nielsen,/kandidater/kv17/jens-carsten-nielsen,Rudersdal,"## Flere private pensionistboliger ##
Rudersdal kommune har for få mindre huse og lejligheder, herunder bofællesskaber,  til ældre par og enlige, ## Fortsat landets laveste skat ##
Det er gennem årtier lykkedes for Venstre at fastholde en relativ lav skat, samtidig med at vi betaler en formue i tilskud til resten af Danmarks kommuner.## Fortsat udvikling af Birkerød bymidte ##
Den positive udvikling i Birkerød Bymidte skal følges op.","cand.merc.
fhv. direktør og CMO i Politikens Hus, CMO i Danica, Leder af forskningscenter CBS. 
Se i øvrigt Blå Bog",Udenfor arbejdsmarkedet,73 år,Kandidatuddannelse,
0,Albertslund,1,albertslund,Lars,2799,False,Bremer,Ø,Enhedslisten - De Rød-Grønne,http://www.altinget.dk/images/kv17/,A. Socialdemokratiet,Niclas Bekker Poulsen,/kandidater/kv17/niclas-b-poulsen,Greve,"## Billige boliger ##
Vi skal have flere forskellige boliger i Greve. Vi mangler boliger til seniorerne, til de unge og til dem der bor alene, vel og mærke boliger der er til at betale.## Bedre forhold for børn og unge ##
Vi skal forbedre vores tidlige indsats, med øget fokus i bla.a. dagtilbud og skoler. Derudover skal vi gøre kommunen mere levende for unge, med parkourbaner, skaterbaner osv. Vi skal have bedre normering i vores dagtilbud. Vores skolelærere skal have bedre arbejdsbetingelser og så skal vi have gratis uvisiteret psykolog til unge der har det svært.## Fokus på et godt liv for ældre ##
Vi skal sikre at vi har råd til den stigning af ældre der kommer. Det er dem der har bygget Greve op, og vi skylder at give den en fair og rimelig alderdom. Derfor skal vi bygge seniorboliger og genindføre flextrafik.","Er udlært i hotelbranchen. Efter mange år i hotelbranchen, blev jeg sælger for Dansk Folkeferie, og sluttede med kortvarigt at være salgschef for erhvervsafdelingen, inden jeg kom til Arbejdernes Landsbank som kundekonsulent hvor jeg var i 8 år. I dag er jeg faglig sekretær i Dansk Metal.",Privat ansat/selvstændig,40 år,Erhvervsuddannelse,"2009, 2013"
211254441244245,Allerød,17,alleroed,Miki Dam,3157,False,Larsen,A,Socialdemokratiet,http://www.altinget.dk/images/kv17/3157-Miki-Dam-Larsen-a-636.jpg,A. Socialdemokratiet,Peter König Nielsen,/kandidater/kv17/peter-konig-nielsen,Køge,,Peter har desværre ikke skrevet sit CV,Privat ansat/selvstændig,43 år,Bachelor-/diplomuddannelse,
0,Allerød,17,alleroed,Theodore,1351,False,Gbouable,A,Socialdemokratiet,http://www.altinget.dk/images/kv17/,I. Liberal Alliance,Johanna Brun,/kandidater/kv17/johanna-brun,Rødovre,,Johanna har desværre ikke skrevet sit CV,Ikke oplyst,,,
241145441115124,Allerød,17,alleroed,Bettina,1350,False,Hauge,A,Socialdemokratiet,http://www.altinget.dk/images/kv17/1350-Bettina-Hauge-a.jpg,I. Liberal Alliance,Erik Hansen,/kandidater/kv17/Erik-Hansen,Rødovre,"## Begrænsning af ""regeltyrraniet"". ##
Frigør varme hænder til de funktioner, de er uddannet og ansat til. Glæden ved dette vil forventeligt også gi' lavere sygefravær - så det vil være omkostningsneutralt.## Handicappede behov. ##
Som far til et handicappet barn ved jeg, hvor meget og hvor mange gange, man skal løbe spidsrod i det kommunal bureaukrati for at få et svar. Fast sagsbehandler, som så kan varetage alle behovene, til hver handicappet burde være en selvfølge.## Stop kommunens ""valg af livsform"". ##
Stop ""gratis"" rygekurser, ""gratis"" motion for kommunens ansatte, ""gratis spis-sundt-kurser"" m.v. ---- der er ikke noget ""gratis"" - kun ""skattefinancieret.","Uddannet kontorassistent på Berlingske. Derefter karriere fra elev til distributionsdirektør hos hhv. Berlingske, Bladkompagniet og Jyllands-Posten.
Derefter regionschef - senere teamchef for 25 idrætsanlæg i Københavns Kommune.",Offentligt ansat,61 år,10. klasse,2013
123455512145142,Allerød,17,alleroed,Klaus,1884,False,Fisker,B,Radikale Venstre,http://www.altinget.dk/images/kv17/1884-Klaus-Fisker-a.png,B. Radikale Venstre,Helle Katrine Møller,/kandidater/kv17/Helle-Katrine-Moeller,Furesø,"## Bevar Furesø Kommunes smukke natur ##
Hovedstadsområdet vokser. Furesø Kommune er vokset. Især på de gamle militærarealer. Men nu skal vi byudvikle nænsomt i bycentrene - ikke i naturen.
Naturen er vores kommunes DNA. Den er grunden til, at vi har valgt at bo her. 
Vi bor i en grøn lunge, og sådan skal det blive ved med at være.
## Bedre normeringer i daginstitutioner, bedre skoler ##
Selvfølgelig skal der sørges ordentligt for børnene, mens forældrene skæpper i kasserne på arbejdet.
Stærke indsatser i barndommen er godt for fællesskabets bundlinje og for det enkelte menneske.
For mange taler folkeskolen ned. Furesøs folkeskoler skal tales op - men der skal penge bag snakken. Fx til en mere spændende udskoling. 
Mindre dokumentation og færre hylde-projekter.
## Kultur og Idræt giver Furesø liv ##
Furesø kultur- og idræts er en af kommunens vigtigste identitetsmarkører. Vi har over 300 foreninger, som bliver drevet af frivillige, der knokler for os andre, og giver os ekstremt mange tilbud. Jeg vil knokle for dem.
Jeg vil også knokle for stærke kommunale tilbud - bibliotekerne, musikskolen, museet, kulturhusene.
Kommunen støtter varmt kultur og idræt -  og det skal den blive ved med.
","Kreativ konceptudvikler, tekstforfatter, journalist og kommunikationsrådgiver siden 1984.",Privat ansat/selvstændig,56 år,Bachelor-/diplomuddannelse,"2009, 2013"
123155531115344,Allerød,17,alleroed,Vibeke Arndt Skak,1887,False,Jensen,B,Radikale Venstre,http://www.altinget.dk/images/kv17/1887-Vibeke-Arndt-Skak-Jensen-a.jpg,B. Radikale Venstre,Tine Hessner,/kandidater/kv17/tine-hessner,Furesø,"## Uddannelse, Uddannelse, Uddannelse ##
- Fremtidsparate skoler
- Nye ungdomsuddannelser til Furesø
- Relevant opkvalificering af ledige## Aktiv erhvervspolitik med respekt for det grønne ##
- Pas på det grønne
- Dialog med det lokale erhvervsliv om udvikling og jobskabelse
- Iværksætterhotel
- Mentorskaber - mellem ledige og erhvervsaktive## Reel dialog med brugere & borgere ##
- Tidlig inddragelse i idéudvikling
- Tidlig inddragelse i beslutningsprocesser
- Tidlig inddragelse i planlægning af forandringer
- Alternative former for borgerinddragelse, brug teknologien","Uddannet cand.merc - erhvervsaktiv siden 1994 som konsulent, chef og rådgiver i bl.a. konsulentbranchen, KL, ATP, Mannaz, COK og proacteur. Nu selvstændig på 4. år indenfor HR, projektledelse og forandringsledelse. 

Bestyrelsesmedlem i Furesø Erhvervsforening - www.fuef.com",Privat ansat/selvstændig,49 år,Kandidatuddannelse,
0,Allerød,17,alleroed,Bodil,1882,False,Schultz,B,Radikale Venstre,http://www.altinget.dk/images/kv17/,A. Socialdemokratiet,Musa Harmanci,/kandidater/kv17/Musa-Harmanci,Furesø,"##  ##
Endnu bedre ældre pleje##  ##
Endnu bedre trafikforhold##  ##
Endnu bedre integration og kulturliv",Musa har desværre ikke skrevet sit CV,Offentligt ansat,42 år,,
235131112352453,Allerød,17,alleroed,Erik,3196,False,Lund,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/3196-Erik-Lund-a.jpg,E. Nær-Demokratiet,Joan Andersen Fisker,/kandidater/kv17/Joan-Andersen-Fisker,Køge,"## Arbejde for borgernes ve og vel. ##
Familie liv, herunder bedre sammenhæng mellem arbejdsliv og familieliv etc. bedre pasningsordninger, flere idrætsmuligheder og fritidsbeskæftigelser.## Idrætsliv. ##
Der skal større fokus på netop denne mulighed, bedre forhold, bedre samarbejde med skoler, institutioner, Kommunen for bedre lokalmiljø, og for at imødekomme subkulturer, kriminalitet etc.## Køge Kommune ##
Arbejde for tiltag i yderområderne i Kommunen, idet der qua Kommunereformen, er en tendens til, at alt storpolitik, muligheder, forbedringer bliver centraliseret i Køge.",Joan Andersen har desværre ikke skrevet sit CV,Offentligt ansat,45 år,Bachelor-/diplomuddannelse,2013
515511415255533,Allerød,17,alleroed,Jesper,1323,False,Hammer,D,Nye Borgerlige,http://www.altinget.dk/images/kv17/1323-Jesper-Hammer-a.jpg,C. Det Konservative Folkeparti,Kim Drejer Nielsen,/kandidater/kv17/Kim-Drejer-Nielsen,Rødovre,"## Stop stigninger i ejendomsskatten! ##
I 2013 betaler hver boligejer 1400 kr. mere i ejendomsskat (grundskyld) end i 2012. Om fem år betaler hver boligejer 10.000 kr. MERE i ejendomsskat end i 2012. Dertil kommer at alle lejere også betaler fuld ejendomsskat. Helt urimeligt overfor især små indkomster.## Ægte nærdemokrati! ##
Borgerne skal ikke alene høres, men have reel medindflydelse på kommunens beslutninger. Slut med at overhøre høringssvar og mase egne holdninger igennem. Der bør oprettes lokalråd, som hører borgerne i alle væsentligt spørgsmål.## Folkeskole i top - brug mere holddeling! ##
Takket være vores indsats er holddeling nu indført på hver 2. skole i Rødovre. Nu skal de gode erfaringer indhentes, så alle skoler kan udnytte fordelene ved mere holddeling i folkeskolen.","Bosat i Rødovre siden 1977. 
Carlsro Børnehave 1980-83
Nyager Skole 1982-93
Falkonérgårdens Gymnasium og HF 1993-95
København Universitet 1995-2003
Sergentskolen, Sønderborg 2001
Gardehusarregimentet 2001-2002
Projektmedarbejder, Undervisningsministeriet 2004-2006.
Gymnasielærer siden 2006",Offentligt ansat,41 år,Kandidatuddannelse,"2009, 2013"
442555515415555,Allerød,17,alleroed,Viggo,1325,False,Janum,E,Vores Allerød,http://www.altinget.dk/images/kv17/1325-viggo-janum-a.jpg,C. Det Konservative Folkeparti,Eva Korntved,/kandidater/kv17/eva-korntved,Rødovre,"## Ny energi og god ledelse i Rødovre ##
Rødovre er præget af at have haft samme borgmester i 24 år. Der skal ske noget nyt! 
Vi skal have en konservativ borgmester. Rødovre er et dejligt sted at bo. Det skal blive endnu bedre med en ny, aktiv og god ledelse.## Mere for pengene - og billigere skatter ##
Kommunen er en af landets dyreste. Det skal vi gøre noget ved. Først skal der skabes gennemsigtighed i økonomien. Så skal prioritere, så vi får mere for færre penge.## Balance mellem individ og fællesskab ##
Borgerne skal have medindflydelse. Vi skal have aktive borgermøder, der bliver taget alvorligt.

Fællesskabet skal arbejde. Det kan kun ske ved, at vi også støtter op om hver enkelt borger, så ved vedbliver med at være stærke og have lyst til at bidrage - og at bidragene bliver taget alvorligt.","Civilingeniør
Master i innovation
Diploma i systemisk ledelse og organisation
Egen ledelseskonsulentvirksomhed Korntved-Konsult
Chefkonsulent i Region Hovedstaden
Lederkonsulent på DTU
Chef for Kursuscenteret på Roskilde Handelsskole
Lederkonsulent i private konsulentfirmaer
Danmarks Forvaltningshøjskole 1996-2001 konsulent på lederkurser i Danmark og udlandet, souschef for Center for Ledelse og Kompetence,
Chef for Internationale Del af Forvaltningshøjskolen, Konsulent for EU lederkurser

DSB 1980 - 1996, ingeniør- projektleder, chef for Stogsværkstederne",Privat ansat/selvstændig,62 år,Kandidatuddannelse,
